LapNumber,Stint,StintLap,TyreLife,CompoundNumeric,PredictedZScore,IsPitStop,PitStopTime,CompoundCardinal,Circuit
62,3,23,23,5,-0.4466009736061096,False,0.0,SOFT,Mexico City
63,3,24,24,5,-0.4386858344078064,False,0.0,SOFT,Mexico City
64,3,25,25,5,-0.3434339463710785,False,0.0,SOFT,Mexico City
65,3,26,26,5,-0.330837219953537,False,0.0,SOFT,Mexico City
66,3,27,27,5,-0.428254097700119,False,0.0,SOFT,Mexico City
67,3,28,28,5,-0.428254097700119,False,0.0,SOFT,Mexico City
68,3,29,29,5,-0.41797757148742676,False,0.0,SOFT,Mexico City
69,3,30,30,5,-0.41797757148742676,False,0.0,SOFT,Mexico City
70,3,31,31,5,-0.2361910045146942,False,0.0,SOFT,Mexico City
71,3,32,32,5,-0.3281625211238861,False,0.0,SOFT,Mexico City
1,1,1,1,5,2.222444598905795,False,0.0,SOFT,Jeddah
2,1,2,2,5,1.0766358354720271,False,0.0,SOFT,Jeddah
3,1,3,3,5,0.2712149212923953,False,0.0,SOFT,Jeddah
4,1,4,4,5,0.4128051316947756,False,0.0,SOFT,Jeddah
5,1,5,5,5,0.029693175191819337,False,0.0,SOFT,Jeddah
6,1,6,6,5,0.07176836383420143,False,0.0,SOFT,Jeddah
7,1,7,7,5,0.08304841609875825,False,0.0,SOFT,Jeddah
8,1,8,8,5,0.0799046396845657,False,0.0,SOFT,Jeddah
9,1,9,9,5,0.09172312832146205,False,0.0,SOFT,Jeddah
10,1,10,10,5,0.0735020455502307,False,0.0,SOFT,Jeddah
11,1,11,11,5,0.08559093063592886,False,0.0,SOFT,Jeddah
12,1,12,12,5,0.09166104710609393,False,0.0,SOFT,Jeddah
13,1,13,13,5,0.07787041134023791,False,0.0,SOFT,Jeddah
14,1,14,14,5,0.07265476149159189,False,0.0,SOFT,Jeddah
15,1,15,15,5,0.06434918637872551,False,0.0,SOFT,Jeddah
16,1,16,16,5,0.17154174322604876,False,0.0,SOFT,Jeddah
17,1,17,17,5,0.9234111799674815,False,0.0,SOFT,Jeddah
18,2,1,1,3,2.593961789182766,True,15.77452612130234,HARD,Jeddah
19,2,2,2,3,2.6598811913182985,False,0.0,HARD,Jeddah
20,2,3,3,3,2.6523156780001402,False,0.0,HARD,Jeddah
21,2,4,4,3,0.4073975297307021,False,0.0,HARD,Jeddah
22,2,5,5,3,-0.16128064906695191,False,0.0,HARD,Jeddah
23,2,6,6,3,-0.11125174135613745,False,0.0,HARD,Jeddah
24,2,7,7,3,-0.15357886847587768,False,0.0,HARD,Jeddah
25,2,8,8,3,-0.15788603156886152,False,0.0,HARD,Jeddah
26,2,9,9,3,-0.14025944407457808,False,0.0,HARD,Jeddah
27,2,10,10,3,-0.18215404195191415,False,0.0,HARD,Jeddah
28,2,11,11,3,-0.18215404195191415,False,0.0,HARD,Jeddah
29,2,12,12,3,-0.1834327803020052,False,0.0,HARD,Jeddah
30,2,13,13,3,-0.19126375531437362,False,0.0,HARD,Jeddah
31,2,14,14,3,-0.2013723593601861,False,0.0,HARD,Jeddah
32,2,15,15,3,-0.2067894943639379,False,0.0,HARD,Jeddah
33,2,16,16,3,-0.2067894943639379,False,0.0,HARD,Jeddah
34,2,17,17,3,-0.21618823547883023,False,0.0,HARD,Jeddah
35,2,18,18,3,-0.21618823547883023,False,0.0,HARD,Jeddah
36,2,19,19,3,-0.21618823547883023,False,0.0,HARD,Jeddah
37,2,20,20,3,-0.1971301603410745,False,0.0,HARD,Jeddah
38,2,21,21,3,-0.19500245731511898,False,0.0,HARD,Jeddah
39,2,22,22,3,-0.19549323060795679,False,0.0,HARD,Jeddah
40,2,23,23,3,-0.19549323060795679,False,0.0,HARD,Jeddah
41,2,24,24,3,-0.24209075447776884,False,0.0,HARD,Jeddah
42,2,25,25,3,-0.24524980678297778,False,0.0,HARD,Jeddah
43,2,26,26,3,-0.24622405232205274,False,0.0,HARD,Jeddah
44,2,27,27,3,-0.2499560061412769,False,0.0,HARD,Jeddah
45,2,28,28,3,-0.256442821396308,False,0.0,HARD,Jeddah
46,2,29,29,3,-0.256442821396308,False,0.0,HARD,Jeddah
47,2,30,30,3,-0.2583121728339234,False,0.0,HARD,Jeddah
48,2,31,31,3,-0.2565002844357106,False,0.0,HARD,Jeddah
49,2,32,32,3,-0.26548485911771014,False,0.0,HARD,Jeddah
50,2,33,33,3,-0.3010986275657552,False,0.0,HARD,Jeddah
1,1,1,1,3,2.051980065454746,False,0.0,HARD,Yas Marina Circuit
2,1,2,2,3,3.2382941684734154,False,0.0,HARD,Yas Marina Circuit
3,1,3,3,3,-0.07344710821682436,False,0.0,HARD,Yas Marina Circuit
4,1,4,4,3,-0.07344710821682436,False,0.0,HARD,Yas Marina Circuit
5,1,5,5,3,-0.07344710821682436,False,0.0,HARD,Yas Marina Circuit
6,1,6,6,3,-0.07344710821682436,False,0.0,HARD,Yas Marina Circuit
7,1,7,7,3,-0.07405084172426263,False,0.0,HARD,Yas Marina Circuit
8,1,8,8,3,-0.07249822136523464,False,0.0,HARD,Yas Marina Circuit
9,1,9,9,3,-0.07249822136523464,False,0.0,HARD,Yas Marina Circuit
10,1,10,10,3,-0.06020937121188446,False,0.0,HARD,Yas Marina Circuit
11,1,11,11,3,-0.05662421194334202,False,0.0,HARD,Yas Marina Circuit
12,1,12,12,3,-0.05662421194334202,False,0.0,HARD,Yas Marina Circuit
13,1,13,13,3,-0.05662421194334202,False,0.0,HARD,Yas Marina Circuit
14,1,14,14,3,-0.05662421194334202,False,0.0,HARD,Yas Marina Circuit
15,1,15,15,3,-0.05662421194334202,False,0.0,HARD,Yas Marina Circuit
16,1,16,16,3,-0.05646832994496859,False,0.0,HARD,Yas Marina Circuit
17,1,17,17,3,-0.07443533584365125,False,0.0,HARD,Yas Marina Circuit
18,1,18,18,3,-0.08643393935149707,False,0.0,HARD,Yas Marina Circuit
19,1,19,19,3,-0.08381338839459244,False,0.0,HARD,Yas Marina Circuit
20,1,20,20,3,-0.08381338839459244,False,0.0,HARD,Yas Marina Circuit
21,1,21,21,3,-0.08160901844702291,False,0.0,HARD,Yas Marina Circuit
22,1,22,22,3,-0.08160901844702291,False,0.0,HARD,Yas Marina Circuit
23,1,23,23,3,-0.02938634287356772,False,0.0,HARD,Yas Marina Circuit
24,1,24,24,3,-0.031731468521239925,False,0.0,HARD,Yas Marina Circuit
25,1,25,25,3,-0.04517936917928185,False,0.0,HARD,Yas Marina Circuit
26,1,26,26,3,-0.04972594897176855,False,0.0,HARD,Yas Marina Circuit
27,1,27,27,3,-0.06084842998979347,False,0.0,HARD,Yas Marina Circuit
28,1,28,28,3,-0.06084842998979347,False,0.0,HARD,Yas Marina Circuit
29,1,29,29,3,-0.07723199050481111,False,0.0,HARD,Yas Marina Circuit
30,1,30,30,3,-0.07723199050481111,False,0.0,HARD,Yas Marina Circuit
31,1,31,31,3,-0.15125862250577116,False,0.0,HARD,Yas Marina Circuit
32,1,32,32,3,-0.15761310764262362,False,0.0,HARD,Yas Marina Circuit
33,1,33,33,3,-0.1618899171385514,False,0.0,HARD,Yas Marina Circuit
34,1,34,34,3,-0.16540364166451438,False,0.0,HARD,Yas Marina Circuit
35,2,1,1,4,5.037107972719487,True,26.197249324643483,MEDIUM,Yas Marina Circuit
36,2,2,2,4,2.181598016973062,False,0.0,MEDIUM,Yas Marina Circuit
37,2,3,3,4,-0.296293186994828,False,0.0,MEDIUM,Yas Marina Circuit
38,2,4,4,4,-0.296293186994828,False,0.0,MEDIUM,Yas Marina Circuit
39,2,5,5,4,-0.3293422144180117,False,0.0,MEDIUM,Yas Marina Circuit
40,2,6,6,4,-0.34846663188648763,False,0.0,MEDIUM,Yas Marina Circuit
41,2,7,7,4,-0.38836263936025617,False,0.0,MEDIUM,Yas Marina Circuit
42,2,8,8,4,-0.41449640480704647,False,0.0,MEDIUM,Yas Marina Circuit
43,2,9,9,4,-0.41449640480704647,False,0.0,MEDIUM,Yas Marina Circuit
44,2,10,10,4,-0.3944252985226026,False,0.0,MEDIUM,Yas Marina Circuit
45,2,11,11,4,-0.3796543706970614,False,0.0,MEDIUM,Yas Marina Circuit
46,2,12,12,4,-0.36090752338658305,False,0.0,MEDIUM,Yas Marina Circuit
47,2,13,13,4,-0.35774024119332254,False,0.0,MEDIUM,Yas Marina Circuit
48,2,14,14,4,-0.34523323949275925,False,0.0,MEDIUM,Yas Marina Circuit
49,2,15,15,4,-0.32733389224005066,False,0.0,MEDIUM,Yas Marina Circuit
50,2,16,16,4,-0.2768846356711421,False,0.0,MEDIUM,Yas Marina Circuit
51,2,17,17,4,-0.25563854091176236,False,0.0,MEDIUM,Yas Marina Circuit
52,2,18,18,4,-0.2506254639315477,False,0.0,MEDIUM,Yas Marina Circuit
53,2,19,19,4,-0.2472390041807112,False,0.0,MEDIUM,Yas Marina Circuit
54,2,20,20,4,-0.22642884526185597,False,0.0,MEDIUM,Yas Marina Circuit
55,2,21,21,4,-0.21560871377576382,False,0.0,MEDIUM,Yas Marina Circuit
56,2,22,22,4,-0.21560871377576382,False,0.0,MEDIUM,Yas Marina Circuit
57,2,23,23,4,-0.19691996033151107,False,0.0,MEDIUM,Yas Marina Circuit
58,2,24,24,4,-0.19691996033151107,False,0.0,MEDIUM,Yas Marina Circuit
1,1,1,1,3,2.7630984783172607,False,0.0,HARD,Las Vegas
2,1,2,2,3,3.07198429107666,False,0.0,HARD,Las Vegas
3,1,3,3,3,0.036009274423122406,False,0.0,HARD,Las Vegas
4,1,4,4,3,-0.181369811296463,False,0.0,HARD,Las Vegas
5,1,5,5,3,-0.1977313905954361,False,0.0,HARD,Las Vegas
6,1,6,6,3,-0.1974153220653534,False,0.0,HARD,Las Vegas
7,1,7,7,3,-0.19879150390625,False,0.0,HARD,Las Vegas
8,1,8,8,3,-0.19157201051712036,False,0.0,HARD,Las Vegas
9,1,9,9,3,-0.18934962153434753,False,0.0,HARD,Las Vegas
10,1,10,10,3,-0.1388901025056839,False,0.0,HARD,Las Vegas
11,1,11,11,3,-0.21555353701114655,False,0.0,HARD,Las Vegas
12,1,12,12,3,-0.15584295988082886,False,0.0,HARD,Las Vegas
13,1,13,13,3,-0.16038331389427185,False,0.0,HARD,Las Vegas
14,1,14,14,3,-0.15027815103530884,False,0.0,HARD,Las Vegas
15,1,15,15,3,-0.15494072437286377,False,0.0,HARD,Las Vegas
16,1,16,16,3,-0.1465892195701599,False,0.0,HARD,Las Vegas
17,1,17,17,3,-0.21994461119174957,False,0.0,HARD,Las Vegas
18,1,18,18,3,-0.21994461119174957,False,0.0,HARD,Las Vegas
19,1,19,19,3,-0.2677842080593109,False,0.0,HARD,Las Vegas
20,1,20,20,3,-0.2552441358566284,False,0.0,HARD,Las Vegas
21,1,21,21,3,-0.2945093512535095,False,0.0,HARD,Las Vegas
22,1,22,22,3,-0.2937919795513153,False,0.0,HARD,Las Vegas
23,1,23,23,3,-0.27945229411125183,False,0.0,HARD,Las Vegas
24,1,24,24,3,-0.25648951530456543,False,0.0,HARD,Las Vegas
25,1,25,25,3,-0.25286635756492615,False,0.0,HARD,Las Vegas
26,2,1,1,4,2.0548737049102783,True,20.36660834686954,MEDIUM,Las Vegas
27,2,2,2,4,2.04897141456604,False,0.0,MEDIUM,Las Vegas
28,2,3,3,4,0.7542920112609863,False,0.0,MEDIUM,Las Vegas
29,2,4,4,4,0.41582176089286804,False,0.0,MEDIUM,Las Vegas
30,2,5,5,4,-0.40914061665534973,False,0.0,MEDIUM,Las Vegas
31,2,6,6,4,-0.4426674544811249,False,0.0,MEDIUM,Las Vegas
32,2,7,7,4,-0.4582870602607727,False,0.0,MEDIUM,Las Vegas
33,2,8,8,4,-0.49726882576942444,False,0.0,MEDIUM,Las Vegas
34,2,9,9,4,-0.4934549629688263,False,0.0,MEDIUM,Las Vegas
35,2,10,10,4,-0.5071477890014648,False,0.0,MEDIUM,Las Vegas
36,2,11,11,4,-0.5152484178543091,False,0.0,MEDIUM,Las Vegas
37,2,12,12,4,-0.48999494314193726,False,0.0,MEDIUM,Las Vegas
38,2,13,13,4,-0.49913254380226135,False,0.0,MEDIUM,Las Vegas
39,2,14,14,4,-0.5083602666854858,False,0.0,MEDIUM,Las Vegas
40,2,15,15,4,-0.5203981399536133,False,0.0,MEDIUM,Las Vegas
41,2,16,16,4,-0.5203981399536133,False,0.0,MEDIUM,Las Vegas
42,2,17,17,4,-0.5583022236824036,False,0.0,MEDIUM,Las Vegas
43,2,18,18,4,-0.5745121836662292,False,0.0,MEDIUM,Las Vegas
44,2,19,19,4,-0.5544302463531494,False,0.0,MEDIUM,Las Vegas
45,2,20,20,4,-0.5478012561798096,False,0.0,MEDIUM,Las Vegas
46,2,21,21,4,-0.5649845600128174,False,0.0,MEDIUM,Las Vegas
47,2,22,22,4,-0.5603213310241699,False,0.0,MEDIUM,Las Vegas
48,2,23,23,4,-0.5678160786628723,False,0.0,MEDIUM,Las Vegas
49,2,24,24,4,-0.6008166074752808,False,0.0,MEDIUM,Las Vegas
50,2,25,25,4,-0.6731781959533691,False,0.0,MEDIUM,Las Vegas
