Circuit,Strategy,MeanZScore
Sakhir,"[12, 47]",-0.026071209460496902
Sakhir,"[26, 47]",-0.025622999295592308
Sakhir,"[25, 47]",-0.025500500574707985
Sakhir,"[34, 46]",-0.025419676676392555
Sakhir,"[24, 47]",-0.025144444778561592
Sakhir,"[27, 47]",-0.02482570894062519
Sakhir,"[23, 47]",-0.024788374081254005
Sakhir,"[18, 47]",-0.02458580583333969
Sakhir,"[22, 47]",-0.02432267554104328
Sakhir,"[21, 47]",-0.0239314753562212
Sakhir,"[28, 47]",-0.023698342964053154
Sakhir,"[35, 46]",-0.023359445855021477
Sakhir,"[20, 47]",-0.02327583357691765
Sakhir,"[29, 47]",-0.02316364087164402
Sakhir,"[19, 47]",-0.022776689380407333
Sakhir,"[30, 47]",-0.022494999691843987
Sakhir,"[31, 47]",-0.021790677681565285
Sakhir,"[32, 47]",-0.020557790994644165
Sakhir,"[33, 47]",-0.018092086538672447
Sakhir,"[34, 47]",-0.01622512750327587
Sakhir,"[35, 47]",-0.014338553883135319
Sakhir,"[16, 48]",-0.010248560458421707
Sakhir,"[15, 48]",-0.009932328015565872
Sakhir,"[14, 48]",-0.00974949449300766
Sakhir,"[13, 48]",-0.009094075299799442
Sakhir,"[17, 48]",-0.008207443170249462
Sakhir,"[26, 48]",-0.007858984172344208
Sakhir,"[25, 48]",-0.007583012338727713
Sakhir,"[24, 48]",-0.007226961199194193
Sakhir,"[27, 48]",-0.007177031133323908
Sakhir,"[23, 48]",-0.006870891433209181
Sakhir,"[18, 48]",-0.00666833808645606
Sakhir,"[22, 48]",-0.006405197083950043
Sakhir,"[28, 48]",-0.0063797347247600555
Sakhir,"[21, 48]",-0.006013996433466673
Sakhir,"[29, 48]",-0.005845028441399336
Sakhir,"[20, 48]",-0.005358362104743719
Sakhir,"[30, 48]",-0.005176394246518612
Sakhir,"[19, 48]",-0.004859209526330233
Sakhir,"[31, 48]",-0.004472069907933474
Sakhir,"[32, 48]",-0.0037677460350096226
Sakhir,"[33, 48]",-0.0013020378537476063
Sakhir,"[34, 48]",0.0004991141613572836
Sakhir,"[35, 48]",0.0022436813451349735
Sakhir,"[16, 49]",0.0037487728986889124
Sakhir,"[15, 49]",0.004064999520778656
Sakhir,"[14, 49]",0.0042478288523852825
Sakhir,"[17, 49]",0.0057898955419659615
Sakhir,"[26, 49]",0.006138337776064873
Sakhir,"[25, 49]",0.006414301227778196
Sakhir,"[27, 49]",0.006666840519756079
Sakhir,"[24, 49]",0.006770372856408358
Sakhir,"[23, 49]",0.007126432377845049
Sakhir,"[18, 49]",0.007328991778194904
Sakhir,"[28, 49]",0.007348793093115091
Sakhir,"[29, 49]",0.00755342748016119
Sakhir,"[22, 49]",0.0075921304523944855
Sakhir,"[21, 49]",0.007983333431184292
Sakhir,"[30, 49]",0.008222070522606373
Sakhir,"[20, 49]",0.008638972416520119
Sakhir,"[31, 49]",0.008926395326852798
Sakhir,"[19, 49]",0.009138119406998158
Sakhir,"[32, 49]",0.0096307173371315
Sakhir,"[33, 49]",0.011567864567041397
Sakhir,"[34, 49]",0.013369004242122173
Sakhir,"[35, 49]",0.015047763474285603
Imola,[33],0.1590033322572708
Imola,[34],0.15962977707386017
Imola,[35],0.15970772504806519
Imola,[32],0.15989474952220917
Imola,[31],0.161173477768898
Imola,[29],0.1631205826997757
Imola,[30],0.16325612366199493
Imola,[28],0.16393454372882843
Imola,"[15, 37]",0.2535960376262665
Imola,"[16, 37]",0.2537101209163666
Imola,"[15, 36]",0.25372108817100525
Imola,"[16, 36]",0.25383517146110535
Imola,"[15, 35]",0.2538759112358093
Imola,"[16, 35]",0.2539900541305542
Imola,"[17, 37]",0.2540406286716461
Imola,"[17, 36]",0.2541656792163849
Imola,"[15, 38]",0.2542684078216553
Imola,"[17, 35]",0.25431257486343384
Imola,"[16, 38]",0.2543744146823883
Imola,"[14, 37]",0.2546176612377167
Imola,"[15, 34]",0.2546859085559845
Imola,"[17, 38]",0.25470495223999023
Imola,"[14, 36]",0.2547346353530884
Imola,"[16, 34]",0.2547920346260071
Imola,"[14, 35]",0.25488945841789246
Imola,"[15, 33]",0.2549394369125366
Imola,"[16, 33]",0.25495511293411255
Imola,"[17, 34]",0.25502416491508484
Imola,"[17, 33]",0.2551480829715729
Imola,"[14, 38]",0.25529006123542786
Imola,"[15, 39]",0.2553316652774811
Imola,"[16, 39]",0.2554377317428589
Imola,"[14, 34]",0.2556994557380676
Imola,"[17, 39]",0.25576016306877136
Imola,"[13, 37]",0.2557961046695709
Imola,"[13, 36]",0.25591304898262024
Imola,"[14, 33]",0.2559609115123749
Imola,"[13, 35]",0.25605982542037964
Imola,"[14, 39]",0.25635334849357605
Imola,"[16, 32]",0.2563895583152771
Imola,"[15, 32]",0.25641295313835144
Imola,"[13, 38]",0.2564684748649597
Imola,"[13, 34]",0.2568697929382324
Imola,"[12, 37]",0.25697454810142517
Imola,"[17, 32]",0.25700438022613525
Imola,"[18, 37]",0.2570755183696747
Imola,"[12, 36]",0.2570914626121521
Imola,"[13, 33]",0.25713127851486206
Imola,"[18, 36]",0.25719258189201355
Imola,"[12, 35]",0.2572382390499115
Imola,"[18, 35]",0.25724902749061584
Imola,"[11, 37]",0.2573815584182739
Imola,"[11, 36]",0.2574862539768219
Imola,"[14, 32]",0.25752493739128113
Imola,"[13, 39]",0.25754404067993164
Imola,"[15, 31]",0.2576037049293518
Imola,"[11, 35]",0.2576330304145813
Imola,"[12, 38]",0.2576591968536377
Imola,"[18, 38]",0.257739782333374
Imola,"[15, 40]",0.25788289308547974
Imola,"[18, 34]",0.2579214870929718
Imola,"[16, 40]",0.25798889994621277
Imola,"[16, 31]",0.2580021023750305
Imola,"[12, 34]",0.25804010033607483
Imola,"[11, 38]",0.25806623697280884
Imola,"[12, 33]",0.2583015561103821
Imola,"[17, 40]",0.25831136107444763
Imola,"[11, 34]",0.25843489170074463
Imola,"[18, 33]",0.25846725702285767
Imola,"[17, 31]",0.2585715055465698
Imola,"[11, 33]",0.2586883008480072
Imola,"[13, 32]",0.25870323181152344
Imola,"[12, 39]",0.258734792470932
Imola,"[14, 31]",0.25875478982925415
Imola,"[10, 37]",0.25878602266311646
Imola,"[18, 39]",0.25879499316215515
Imola,"[10, 36]",0.25889071822166443
Imola,"[14, 40]",0.25891679525375366
Imola,"[10, 35]",0.2590252161026001
Imola,"[11, 39]",0.25914183259010315
Imola,"[10, 38]",0.25947070121765137
Imola,"[10, 34]",0.2598271071910858
Imola,"[23, 37]",0.25985071063041687
Imola,"[12, 32]",0.25987356901168823
Imola,"[21, 37]",0.2599049508571625
Imola,"[19, 37]",0.25997596979141235
Imola,"[19, 36]",0.26000261306762695
Imola,"[19, 35]",0.2600199282169342
Imola,"[15, 30]",0.2600201964378357
Imola,"[13, 31]",0.2600235342979431
Imola,"[10, 33]",0.260080486536026
Imola,"[13, 40]",0.26010748744010925
Imola,"[15, 29]",0.26014387607574463
Imola,"[11, 32]",0.2602602541446686
Imola,"[23, 38]",0.2602761387825012
Imola,"[18, 32]",0.26027804613113403
Imola,"[21, 36]",0.26031428575515747
Imola,"[16, 30]",0.26037317514419556
Imola,"[15, 41]",0.2604037821292877
Imola,"[16, 41]",0.260497510433197
Imola,"[22, 37]",0.2604988217353821
Imola,"[10, 39]",0.2605462670326233
Imola,"[24, 38]",0.26056259870529175
Imola,"[20, 36]",0.260644793510437
Imola,"[19, 38]",0.260648250579834
Imola,"[9, 37]",0.260651558637619
Imola,"[20, 37]",0.26065725088119507
Imola,"[21, 38]",0.26070675253868103
Imola,"[21, 35]",0.2607079744338989
Imola,"[14, 30]",0.2607494294643402
Imola,"[9, 36]",0.2607562243938446
Imola,"[17, 41]",0.2608199715614319
Imola,"[22, 36]",0.2608627378940582
Imola,"[22, 38]",0.2608788311481476
Imola,"[9, 35]",0.2608907222747803
Imola,"[14, 29]",0.26091858744621277
Imola,"[23, 39]",0.26104700565338135
Imola,"[20, 35]",0.2610839605331421
Imola,"[19, 34]",0.2611142694950104
Imola,"[24, 37]",0.26118117570877075
Imola,"[12, 31]",0.2612018287181854
Imola,"[23, 36]",0.2612585723400116
Imola,"[12, 40]",0.2612982392311096
Imola,"[9, 38]",0.26133620738983154
Imola,"[18, 40]",0.26133808493614197
Imola,"[24, 39]",0.2613789737224579
Imola,"[20, 38]",0.26141998171806335
Imola,"[14, 41]",0.26143771409988403
Imola,"[16, 29]",0.26154085993766785
Imola,"[11, 31]",0.26158854365348816
Imola,"[19, 33]",0.26161453127861023
Imola,"[10, 32]",0.2616443336009979
Imola,"[9, 34]",0.26168036460876465
Imola,"[19, 39]",0.2617034316062927
Imola,"[11, 40]",0.26170527935028076
Imola,"[13, 29]",0.26180458068847656
Imola,"[21, 39]",0.26186034083366394
Imola,"[9, 33]",0.26193371415138245
Imola,"[17, 30]",0.26198655366897583
Imola,"[14, 28]",0.2620469629764557
Imola,"[13, 30]",0.2620573341846466
Imola,"[22, 39]",0.26207154989242554
Imola,"[20, 34]",0.26213276386260986
Imola,"[22, 35]",0.26230043172836304
Imola,"[15, 28]",0.2623162865638733
Imola,"[9, 39]",0.2624409794807434
Imola,"[20, 39]",0.262483149766922
Imola,"[13, 41]",0.2626284062862396
Imola,"[24, 36]",0.26274582743644714
Imola,"[21, 34]",0.26280081272125244
Imola,"[23, 35]",0.26285308599472046
Imola,"[18, 31]",0.26288920640945435
Imola,"[10, 31]",0.2629725933074951
Imola,"[13, 28]",0.2629784643650055
Imola,"[12, 29]",0.26311248540878296
Imola,"[10, 40]",0.26313892006874084
Imola,"[15, 42]",0.2632196843624115
Imola,"[17, 29]",0.2633110284805298
Imola,"[16, 42]",0.2633134126663208
Imola,"[12, 30]",0.2633260488510132
Imola,"[9, 32]",0.26349762082099915
Imola,"[11, 29]",0.2635975778102875
Imola,"[17, 42]",0.2636236250400543
Imola,"[24, 40]",0.2636376917362213
Imola,"[20, 33]",0.26367712020874023
Imola,"[11, 30]",0.26372072100639343
Imola,"[23, 40]",0.263727605342865
Imola,"[12, 41]",0.2638190984725952
Imola,"[18, 41]",0.2638466954231262
Imola,"[12, 28]",0.2638644576072693
Imola,"[16, 28]",0.2638700306415558
Imola,"[19, 40]",0.26424652338027954
Imola,"[14, 42]",0.2642536163330078
Imola,"[11, 41]",0.2642553746700287
Imola,"[24, 35]",0.2643403112888336
Imola,"[25, 39]",0.26436203718185425
Imola,"[11, 28]",0.26438871026039124
Imola,"[21, 40]",0.26441141963005066
Imola,"[19, 32]",0.2644694149494171
Imola,"[21, 33]",0.2645018994808197
Imola,"[22, 34]",0.2645500600337982
Imola,"[25, 38]",0.26458969712257385
Imola,"[22, 40]",0.2647130787372589
Imola,"[9, 31]",0.2648178040981293
Imola,"[8, 37]",0.2648213803768158
Imola,"[8, 36]",0.2649260461330414
Imola,"[10, 29]",0.26498961448669434
Imola,"[20, 40]",0.2650262415409088
Imola,"[9, 40]",0.26503363251686096
Imola,"[8, 35]",0.26506054401397705
Imola,"[23, 34]",0.26510268449783325
Imola,"[10, 30]",0.2651047706604004
Imola,"[25, 37]",0.2653650641441345
Imola,"[13, 42]",0.2654443383216858
Imola,"[8, 38]",0.2655352056026459
Imola,"[17, 28]",0.2656401991844177
Imola,"[10, 41]",0.26568901538848877
Imola,"[8, 34]",0.26585015654563904
Imola,"[10, 28]",0.26587122678756714
Imola,"[8, 33]",0.2660911977291107
Imola,"[22, 33]",0.2662511467933655
Imola,"[24, 41]",0.2662757635116577
Imola,"[23, 41]",0.26632657647132874
Imola,"[18, 30]",0.26646098494529724
Imola,"[26, 39]",0.2664825916290283
Imola,"[8, 39]",0.26663997769355774
Imola,"[18, 42]",0.26665031909942627
Imola,"[12, 42]",0.26666420698165894
Imola,"[25, 40]",0.2666662633419037
Imola,"[20, 32]",0.266688734292984
Imola,"[19, 41]",0.26674705743789673
Imola,"[9, 29]",0.2668347954750061
Imola,"[26, 38]",0.2668670117855072
Imola,"[21, 41]",0.26691195368766785
Imola,"[25, 36]",0.2669297158718109
Imola,"[24, 34]",0.26694777607917786
Imola,"[9, 30]",0.26694998145103455
Imola,"[11, 42]",0.2671004831790924
Imola,"[23, 33]",0.26716163754463196
Imola,"[22, 41]",0.2672215402126312
Imola,"[19, 31]",0.2672373056411743
Imola,"[27, 39]",0.2674638330936432
Imola,"[21, 32]",0.2675135135650635
Imola,"[20, 41]",0.2675267457962036
Imola,"[26, 37]",0.26764237880706787
Imola,"[8, 32]",0.2676551043987274
Imola,"[15, 43]",0.267692506313324
Imola,"[9, 28]",0.26772433519363403
Imola,"[26, 40]",0.2677428126335144
Imola,"[9, 41]",0.2677486836910248
Imola,"[18, 29]",0.2677854895591736
Imola,"[16, 43]",0.26778626441955566
Imola,"[27, 38]",0.26784831285476685
Imola,"[17, 43]",0.2680964171886444
Imola,"[27, 40]",0.2685673236846924
Imola,"[10, 42]",0.26869910955429077
Imola,"[14, 43]",0.2687264382839203
Imola,"[25, 35]",0.26888203620910645
Imola,"[25, 41]",0.26888248324394226
Imola,"[24, 33]",0.2688910961151123
Imola,"[8, 31]",0.26897531747817993
Imola,"[27, 37]",0.2689814567565918
Imola,"[28, 39]",0.26909399032592773
Imola,"[23, 42]",0.26913008093833923
Imola,"[24, 42]",0.26916971802711487
Imola,"[8, 40]",0.2693976163864136
Imola,"[20, 31]",0.2694566249847412
Imola,"[19, 42]",0.26955071091651917
Imola,"[26, 36]",0.2695648968219757
Imola,"[22, 32]",0.2696205973625183
Imola,"[21, 42]",0.26970747113227844
Imola,"[27, 41]",0.26978492736816406
Imola,"[28, 38]",0.2698362469673157
Imola,"[13, 43]",0.2699463665485382
Imola,"[26, 41]",0.2700045108795166
Imola,"[22, 42]",0.2700170874595642
Imola,"[29, 39]",0.27019333839416504
Imola,"[28, 40]",0.27019742131233215
Imola,"[20, 42]",0.2703222930431366
Imola,"[23, 32]",0.27041545510292053
Imola,"[18, 28]",0.2704724669456482
Imola,"[21, 31]",0.27063924074172974
Imola,"[9, 42]",0.27075880765914917
Imola,"[27, 36]",0.27078837156295776
Imola,"[19, 30]",0.270809143781662
Imola,"[29, 38]",0.2708200514316559
Imola,"[28, 37]",0.27085384726524353
Imola,"[29, 40]",0.2709389925003052
Imola,"[8, 29]",0.2709842324256897
Imola,"[15, 44]",0.2710416615009308
Imola,"[8, 30]",0.27109935879707336
Imola,"[18, 43]",0.271110862493515
Imola,"[16, 44]",0.2711353898048401
Imola,"[12, 43]",0.27116620540618896
Imola,"[28, 41]",0.27125832438468933
Imola,"[25, 34]",0.2713739275932312
Imola,"[26, 35]",0.27140164375305176
Imola,"[17, 44]",0.2714455723762512
Imola,"[11, 43]",0.2717674672603607
Imola,"[25, 42]",0.27181553840637207
Imola,"[8, 28]",0.27181848883628845
Imola,"[30, 39]",0.27195098996162415
Imola,"[29, 37]",0.27198344469070435
Imola,"[29, 41]",0.2719998359680176
Imola,"[14, 44]",0.27210476994514465
Imola,"[8, 41]",0.2721126973628998
Imola,"[31, 39]",0.2721378803253174
Imola,"[24, 32]",0.27229076623916626
Imola,"[27, 42]",0.27234163880348206
Imola,"[19, 29]",0.2724913954734802
Imola,"[26, 42]",0.2725157141685486
Imola,"[22, 31]",0.2726307511329651
Imola,"[30, 38]",0.2727234661579132
Imola,"[27, 35]",0.2727709412574768
Imola,"[28, 42]",0.2727710008621216
Imola,"[28, 36]",0.2728065550327301
Imola,"[30, 40]",0.272812157869339
Imola,"[31, 40]",0.272853285074234
Imola,"[13, 44]",0.2733246684074402
Imola,"[29, 42]",0.27335578203201294
Imola,"[10, 43]",0.27336615324020386
Imola,"[20, 30]",0.27338624000549316
Imola,"[25, 33]",0.27346301078796387
Imola,"[30, 41]",0.2735152542591095
Imola,"[23, 31]",0.2735714018344879
Imola,"[23, 43]",0.2735825479030609
Imola,"[24, 43]",0.27363014221191406
Imola,"[31, 41]",0.2736718952655792
Imola,"[32, 40]",0.27384406328201294
Imola,"[19, 43]",0.2740112543106079
Imola,"[26, 34]",0.27403923869132996
Imola,"[21, 43]",0.2741599678993225
Imola,"[21, 30]",0.274453341960907
Imola,"[18, 44]",0.2744600176811218
Imola,"[22, 43]",0.2744695544242859
Imola,"[32, 41]",0.27451691031455994
Imola,"[20, 29]",0.2746657729148865
Imola,"[31, 42]",0.27466997504234314
Imola,"[12, 44]",0.2747095823287964
Imola,"[20, 43]",0.27478286623954773
Imola,"[30, 42]",0.27487117052078247
Imola,"[15, 45]",0.2749691605567932
Imola,"[16, 45]",0.27503371238708496
Imola,"[19, 28]",0.27511832118034363
Imola,"[8, 42]",0.27512285113334656
Imola,"[11, 44]",0.27531081438064575
Imola,"[17, 45]",0.2753438651561737
Imola,"[9, 43]",0.27542582154273987
Imola,"[32, 42]",0.2756305932998657
Imola,"[33, 41]",0.27565038204193115
Imola,"[21, 29]",0.2758786082267761
Imola,"[14, 45]",0.2760322690010071
Imola,"[25, 43]",0.2763664424419403
Imola,"[27, 43]",0.2765098214149475
Imola,"[29, 43]",0.2765253782272339
Imola,"[22, 30]",0.27659058570861816
Imola,"[33, 42]",0.27661827206611633
Imola,"[10, 44]",0.2769094705581665
Imola,"[23, 44]",0.27691131830215454
Imola,"[24, 44]",0.2769589126110077
Imola,"[28, 43]",0.27698463201522827
Imola,"[26, 43]",0.2771057188510895
Imola,"[19, 44]",0.2773481011390686
Imola,"[13, 45]",0.277438223361969
Imola,"[20, 28]",0.2774384915828705
Imola,"[21, 44]",0.2774967849254608
Imola,"[15, 46]",0.27762570977211
Imola,"[31, 43]",0.2776828110218048
Imola,"[16, 46]",0.27769026160240173
Imola,"[22, 44]",0.2777983248233795
Imola,"[30, 43]",0.27788394689559937
Imola,"[17, 46]",0.27797120809555054
Imola,"[20, 44]",0.2781197428703308
Imola,"[32, 43]",0.27828556299209595
Imola,"[18, 45]",0.2783583402633667
Imola,"[12, 45]",0.2788231074810028
Imola,"[14, 46]",0.27887484431266785
Imola,"[9, 44]",0.2789119482040405
Imola,"[34, 42]",0.27933385968208313
Imola,"[33, 43]",0.2793888449668884
Imola,"[11, 45]",0.27942436933517456
Imola,"[31, 44]",0.2795719504356384
Imola,"[29, 44]",0.2796153128147125
Imola,"[25, 44]",0.27970317006111145
Imola,"[30, 44]",0.27992987632751465
Imola,"[8, 43]",0.27993038296699524
Imola,"[27, 44]",0.27997609972953796
Imola,"[28, 44]",0.2800290882587433
Imola,"[32, 44]",0.28017470240592957
Imola,"[13, 46]",0.2802807688713074
Imola,"[26, 44]",0.2805328965187073
Imola,"[23, 45]",0.28078925609588623
Imola,"[24, 45]",0.2808368504047394
Imola,"[33, 44]",0.280920147895813
Imola,"[10, 45]",0.28096577525138855
Imola,"[18, 46]",0.28098568320274353
Imola,"[19, 45]",0.2812464237213135
Imola,"[21, 45]",0.28138282895088196
Imola,"[12, 46]",0.2816656529903412
Imola,"[22, 45]",0.28168433904647827
Imola,"[34, 43]",0.281958669424057
Imola,"[16, 47]",0.2819899916648865
Imola,"[20, 45]",0.2820057272911072
Imola,"[15, 47]",0.2821114659309387
Imola,"[11, 46]",0.28220972418785095
Imola,"[31, 45]",0.28223922848701477
Imola,"[17, 47]",0.2822709381580353
Imola,"[32, 45]",0.28268522024154663
Imola,"[29, 45]",0.2832089364528656
Imola,"[14, 47]",0.28336063027381897
Imola,"[23, 46]",0.28340429067611694
Imola,"[33, 45]",0.28343066573143005
Imola,"[24, 46]",0.2834438383579254
Imola,"[30, 45]",0.28356897830963135
Imola,"[25, 45]",0.28358107805252075
Imola,"[34, 44]",0.28360554575920105
Imola,"[19, 46]",0.2838737666606903
Imola,"[27, 45]",0.2839524745941162
Imola,"[21, 46]",0.28399789333343506
Imola,"[28, 45]",0.2840445339679718
Imola,"[16, 48]",0.28408148884773254
Imola,"[32, 46]",0.2840815782546997
Imola,"[17, 48]",0.28417640924453735
Imola,"[15, 48]",0.2842029631137848
Imola,"[22, 46]",0.28429943323135376
Imola,"[35, 43]",0.28441643714904785
Imola,"[26, 45]",0.2844187915325165
Imola,"[31, 46]",0.2846073806285858
Imola,"[20, 46]",0.2846331000328064
Imola,"[33, 46]",0.28467023372650146
Imola,"[13, 47]",0.2847665548324585
Imola,"[18, 47]",0.28525620698928833
Imola,"[14, 48]",0.28545212745666504
Imola,"[35, 44]",0.28574177622795105
Imola,"[34, 45]",0.28575825691223145
Imola,"[30, 46]",0.28589165210723877
Imola,"[29, 46]",0.28595343232154846
Imola,"[12, 47]",0.2860942482948303
Imola,"[25, 46]",0.2861880660057068
Imola,"[17, 52]",0.2865482568740845
Imola,"[27, 46]",0.28656741976737976
Imola,"[16, 50]",0.2865956127643585
Imola,"[16, 51]",0.28661778569221497
Imola,"[15, 50]",0.2866270840167999
Imola,"[17, 50]",0.28669053316116333
Imola,"[28, 46]",0.2867499589920044
Imola,"[13, 48]",0.2867680490016937
Imola,"[17, 51]",0.2868027091026306
Imola,"[34, 46]",0.28699782490730286
Imola,"[26, 46]",0.2870257794857025
Imola,"[18, 48]",0.2871617078781128
Imola,"[23, 47]",0.2876625657081604
Imola,"[24, 47]",0.2877020835876465
Imola,"[33, 47]",0.2877097725868225
Imola,"[16, 49]",0.2878256142139435
Imola,"[17, 49]",0.2879205346107483
Imola,"[15, 49]",0.28794705867767334
Imola,"[35, 45]",0.2879730463027954
Imola,"[32, 47]",0.28809288144111633
Imola,"[19, 47]",0.2881443202495575
Imola,"[21, 47]",0.28826844692230225
Imola,"[22, 47]",0.28855764865875244
Imola,"[31, 47]",0.2885732054710388
Imola,"[35, 46]",0.28885477781295776
Imola,"[20, 47]",0.2889036238193512
Imola,"[14, 49]",0.28910624980926514
Imola,"[18, 52]",0.28943750262260437
Imola,"[18, 50]",0.2894898056983948
Imola,"[23, 48]",0.2895265519618988
Imola,"[24, 48]",0.28956612944602966
Imola,"[18, 51]",0.28960198163986206
Imola,"[33, 48]",0.28962934017181396
Imola,"[18, 53]",0.28964197635650635
Imola,"[34, 47]",0.28988054394721985
Imola,"[32, 48]",0.28996697068214417
Imola,"[19, 48]",0.290020614862442
Imola,"[21, 48]",0.29014474153518677
Imola,"[30, 47]",0.290279358625412
Imola,"[29, 47]",0.290302038192749
Imola,"[22, 48]",0.29043397307395935
Imola,"[25, 47]",0.2904382646083832
Imola,"[34, 48]",0.29065585136413574
Imola,"[18, 49]",0.29071980714797974
Imola,"[20, 48]",0.2907799184322357
Imola,"[27, 47]",0.2908175587654114
Imola,"[31, 48]",0.29086917638778687
Imola,"[28, 47]",0.2910080552101135
Imola,"[26, 47]",0.29127591848373413
Imola,"[23, 52]",0.29162275791168213
Imola,"[24, 52]",0.2916499674320221
Imola,"[35, 47]",0.29173752665519714
Imola,"[23, 50]",0.29177534580230713
Imola,"[24, 50]",0.2918025553226471
Imola,"[33, 53]",0.2918144762516022
Imola,"[23, 51]",0.2918373942375183
Imola,"[24, 51]",0.2918645739555359
Imola,"[24, 53]",0.2918943166732788
Imola,"[23, 53]",0.291896253824234
Imola,"[32, 53]",0.2921338677406311
Imola,"[33, 52]",0.2921697795391083
Imola,"[33, 50]",0.2922150194644928
Imola,"[29, 48]",0.2922337055206299
Imola,"[19, 52]",0.2922753691673279
Imola,"[21, 52]",0.2922992408275604
Imola,"[25, 48]",0.29230231046676636
Imola,"[19, 50]",0.2923277020454407
Imola,"[21, 50]",0.2923935055732727
Imola,"[19, 51]",0.29243987798690796
Imola,"[21, 51]",0.29248467087745667
Imola,"[32, 52]",0.29248926043510437
Imola,"[35, 48]",0.29251283407211304
Imola,"[30, 48]",0.292536199092865
Imola,"[22, 52]",0.29255929589271545
Imola,"[19, 53]",0.2925699055194855
Imola,"[33, 51]",0.2925770878791809
Imola,"[21, 53]",0.29259371757507324
Imola,"[27, 48]",0.2926734685897827
Imola,"[31, 53]",0.2926795482635498
Imola,"[22, 50]",0.2926827073097229
Imola,"[22, 51]",0.2927447557449341
Imola,"[22, 53]",0.2928328216075897
Imola,"[34, 50]",0.29285189509391785
Imola,"[28, 48]",0.29286399483680725
Imola,"[32, 50]",0.29293540120124817
Imola,"[31, 52]",0.292951375246048
Imola,"[32, 51]",0.29297223687171936
Imola,"[20, 52]",0.29298460483551025
Imola,"[34, 53]",0.29299190640449524
Imola,"[23, 49]",0.2930554747581482
Imola,"[20, 50]",0.2930578887462616
Imola,"[24, 49]",0.29308274388313293
Imola,"[26, 48]",0.29313188791275024
Imola,"[20, 51]",0.29314911365509033
Imola,"[33, 49]",0.2931559979915619
Imola,"[34, 52]",0.2932715117931366
Imola,"[20, 53]",0.29327908158302307
Imola,"[34, 51]",0.2933536469936371
Imola,"[31, 51]",0.29343441128730774
Imola,"[31, 50]",0.29347333312034607
Imola,"[35, 53]",0.293545126914978
Imola,"[19, 49]",0.2935786545276642
Imola,"[35, 50]",0.2935967743396759
Imola,"[21, 49]",0.2936736047267914
Imola,"[35, 51]",0.29367661476135254
Imola,"[35, 52]",0.29373428225517273
Imola,"[32, 49]",0.2939154803752899
Imola,"[22, 49]",0.29396283626556396
Imola,"[29, 52]",0.2940113842487335
Imola,"[29, 53]",0.2941593527793884
Imola,"[34, 49]",0.29421472549438477
Imola,"[30, 52]",0.29430097341537476
Imola,"[20, 49]",0.2943088412284851
Imola,"[29, 51]",0.29432228207588196
Imola,"[29, 50]",0.2943611741065979
Imola,"[25, 52]",0.29437384009361267
Imola,"[30, 53]",0.29444897174835205
Imola,"[33, 54]",0.29449304938316345
Imola,"[25, 50]",0.29452642798423767
Imola,"[25, 51]",0.29458844661712646
Imola,"[25, 53]",0.294618159532547
Imola,"[27, 52]",0.294628381729126
Imola,"[30, 51]",0.2947005331516266
Imola,"[28, 52]",0.2947303056716919
Imola,"[30, 50]",0.29473942518234253
Imola,"[31, 49]",0.29477864503860474
Imola,"[27, 53]",0.2948727309703827
Imola,"[24, 54]",0.2948776185512543
Imola,"[28, 53]",0.2948783040046692
Imola,"[23, 54]",0.29487958550453186
Imola,"[27, 50]",0.2948895990848541
Imola,"[32, 54]",0.2948959469795227
Imola,"[35, 49]",0.2949274182319641
Imola,"[27, 51]",0.2949392795562744
Imola,"[28, 50]",0.29499152302742004
Imola,"[28, 51]",0.2950412631034851
Imola,"[26, 52]",0.2951911389827728
Imola,"[26, 50]",0.2953560948371887
Imola,"[26, 51]",0.295405775308609
Imola,"[26, 53]",0.29543551802635193
Imola,"[19, 54]",0.29548418521881104
Imola,"[21, 54]",0.2955980598926544
Imola,"[34, 54]",0.2956704795360565
Imola,"[29, 49]",0.2957421839237213
Imola,"[25, 49]",0.29581889510154724
Imola,"[22, 54]",0.2958371043205261
Imola,"[31, 54]",0.29586148262023926
Imola,"[30, 49]",0.29612043499946594
Imola,"[27, 49]",0.2961820363998413
Imola,"[20, 54]",0.2962833642959595
Imola,"[35, 54]",0.29629942774772644
Imola,"[28, 49]",0.29637253284454346
Imola,"[33, 55]",0.29644590616226196
Imola,"[26, 49]",0.29664844274520874
Imola,"[32, 55]",0.29702410101890564
Imola,"[24, 55]",0.29729798436164856
Imola,"[23, 55]",0.2973209321498871
Imola,"[29, 54]",0.2974003553390503
Imola,"[34, 55]",0.2975398898124695
Imola,"[30, 54]",0.2976309359073639
Imola,"[25, 54]",0.2979554533958435
Imola,"[31, 55]",0.2979896068572998
Imola,"[21, 55]",0.29803934693336487
Imola,"[35, 55]",0.298168808221817
Imola,"[27, 54]",0.2982100248336792
Imola,"[28, 54]",0.2982155978679657
Imola,"[22, 55]",0.29827848076820374
Imola,"[20, 55]",0.29863470792770386
Imola,"[26, 54]",0.29877281188964844
Imola,"[29, 55]",0.29975301027297974
Imola,"[30, 55]",0.2998872399330139
Imola,"[25, 55]",0.3003758490085602
Imola,"[27, 55]",0.30056264996528625
Imola,"[28, 55]",0.30056822299957275
Imola,"[26, 55]",0.3011254370212555
